,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
1094,posthumously published memoir barres remarkable,0.2,0.2,0.2,0.2,0.2,Neutral
1095,once start dating realize professor,0.2,0.2,0.2,0.2,0.2,Neutral
1096,parasitic grows wild sells weight vanish,0.2,0.2,0.2,0.2,0.2,Neutral
1097,unstoppable unfazed managing,0.2,0.2,0.2,0.2,0.2,Neutral
1098,supposed effectively wishes currently living,2.045000,0.655000,0.720000,0.820000,0.545000,Happiness
1099,increasingly falling comes attaining prominent financial,0.330000,0.188750,0.213750,0.187500,0.156250,Happiness
1100,urban california elsewhere face reckoning good,0.097508,0.057502,0.058127,0.062502,0.054377,Happiness
1101,leave distinguishing instead teach,0.2,0.2,0.2,0.2,0.2,Neutral
1102,headed lead new blood,0.2,0.2,0.2,0.2,0.2,Neutral
1103,ryan combed submitted fcc once,0.2,0.2,0.2,0.2,0.2,Neutral
1104,watching recognizable nervous,0.225000,0.260313,0.470625,0.303125,0.221562,Fear
1105,fundamental describes blame bad happen,0.2,0.2,0.2,0.2,0.2,Neutral
1106,arent passive simply perceiving actually change said,0.2,0.2,0.2,0.2,0.2,Neutral
1107,developing technological help highquality public,0.2,0.2,0.2,0.2,0.2,Neutral
1108,bay wearing hightech hidden customdesigned,0.2,0.2,0.2,0.2,0.2,Neutral
1109,headed lead new blood,0.2,0.2,0.2,0.2,0.2,Neutral
1110,leave distinguishing instead teach,0.2,0.2,0.2,0.2,0.2,Neutral
1111,watching recognizable nervous,0.112500,0.130156,0.235313,0.151562,0.110781,Fear
1112,knowing credible basic informed,0.2,0.2,0.2,0.2,0.2,Neutral
1113,final,0.2,0.2,0.2,0.2,0.2,Neutral
1114,thursday take arizona tonight,0.2,0.2,0.2,0.2,0.2,Neutral
1115,boasted trio excardinal jed lowrie,0.2,0.2,0.2,0.2,0.2,Neutral
1116,more visiting here,0.2,0.2,0.2,0.2,0.2,Neutral
1117,able forensic public creating,0.2,0.2,0.2,0.2,0.2,Neutral
1118,innate responsibility academic medical great,0.2,0.2,0.2,0.2,0.2,Neutral
1119,immersive shown enduring positive,0.2,0.2,0.2,0.2,0.2,Neutral
1120,fundamental describes blame bad happen,0.2,0.2,0.2,0.2,0.2,Neutral
1121,pratap malik stepped falling concrete old,0.165000,0.094375,0.106875,0.093750,0.078125,Happiness
1122,think reconsidering shaming specific really best achieve,0.2,0.2,0.2,0.2,0.2,Neutral
1123,older captained d best put,0.2,0.2,0.2,0.2,0.2,Neutral
1124,exactly gig taking embedded uber,0.2,0.2,0.2,0.2,0.2,Neutral
1125,ago checked mountain view public,1.485000,0.655000,1.040000,0.630000,0.590000,Happiness
1126,ryan combed submitted fcc once,0.2,0.2,0.2,0.2,0.2,Neutral
1127,musical integrated stanford,0.532500,0.203750,0.165000,0.223750,0.152500,Happiness
1128,collaborating high understand,0.2,0.2,0.2,0.2,0.2,Neutral
1129,arent passive simply perceiving actually change said,0.2,0.2,0.2,0.2,0.2,Neutral
1130,meeting paris save avoided m,0.110312,0.038437,0.046250,0.041563,0.032188,Happiness
1131,pursuing key,0.131875,0.083125,0.078125,0.076250,0.070625,Happiness
1132,developed using crispr editing kill harming normal,0.2,0.2,0.2,0.2,0.2,Neutral
1133,understanding manu says appreciating,0.2,0.2,0.2,0.2,0.2,Neutral
1134,george shultz ted halstead incentivize socially beneficial,0.000448,0.000150,0.000203,0.000159,0.000132,Happiness
1135,developing technological help highquality public,0.2,0.2,0.2,0.2,0.2,Neutral
1136,compared highperforming american wide deep wa,0.2,0.2,0.2,0.2,0.2,Neutral
1137,more guest,0.2,0.2,0.2,0.2,0.2,Neutral
1138,think deep past,0.2,0.2,0.2,0.2,0.2,Neutral
1139,small commute earlier later make considerable cong,0.2,0.2,0.2,0.2,0.2,Neutral
1140,international support,0.2,0.2,0.2,0.2,0.2,Neutral
1141,long known chemical breaking free now stanford discove,0.272500,0.071875,0.083125,0.071875,0.068125,Happiness
1142,onehanded stanford,0.2,0.2,0.2,0.2,0.2,Neutral
1143,first developed showing defective neu,0.2,0.2,0.2,0.2,0.2,Neutral
1144,newly accessible archive images provides unique,0.2,0.2,0.2,0.2,0.2,Neutral
1145,moving higher prescription immediately begin abusing higher,0.2,0.2,0.2,0.2,0.2,Neutral
1146,happy approximate,0.036562,0.008438,0.008672,0.009141,0.008594,Happiness
1147,moving higher prescription immediately begin abusing higher,0.2,0.2,0.2,0.2,0.2,Neutral
1148,first developed showing defective neu,0.2,0.2,0.2,0.2,0.2,Neutral
1149,think deep past,0.2,0.2,0.2,0.2,0.2,Neutral
1150,drfeifei artificial guided human,0.2,0.2,0.2,0.2,0.2,Neutral
1151,major led new national,0.2,0.2,0.2,0.2,0.2,Neutral
1152,ansel element leo lifelong,0.2,0.2,0.2,0.2,0.2,Neutral
1153,threshold promising living previously uni,0.2,0.2,0.2,0.2,0.2,Neutral
1154,small commute earlier later make considerable cong,0.2,0.2,0.2,0.2,0.2,Neutral
1155,sent united gauge more,0.960000,0.640000,0.620000,0.635000,0.590000,Happiness
1156,famous unhappy seem unhappy much,0.318333,0.495833,0.458333,0.685417,0.370833,Sadness
1157,alameen high calls selfmade says real,0.2,0.2,0.2,0.2,0.2,Neutral
1158,south korean twentysomething seoul cosmetic,0.2,0.2,0.2,0.2,0.2,Neutral
1159,said important get right also hardest,0.2,0.2,0.2,0.2,0.2,Neutral
1160,more guest including dystopian inspired,0.031641,0.009219,0.009687,0.009219,0.008516,Happiness
1161,compared highperforming american wide deep wa,0.2,0.2,0.2,0.2,0.2,Neutral
1162,easy distracted recent highprofile developing c,0.030625,0.008672,0.009297,0.008984,0.008516,Happiness
1163,postdoctoral fellow ansuman satpathy working solve medical,0.2,0.2,0.2,0.2,0.2,Neutral
1164,international support,0.2,0.2,0.2,0.2,0.2,Neutral
1165,onehanded stanford,0.2,0.2,0.2,0.2,0.2,Neutral
1166,lesson difficult know next,0.2,0.2,0.2,0.2,0.2,Neutral
1167,prerequisite,0.2,0.2,0.2,0.2,0.2,Neutral
1168,intern indopacific got see firsthand takes,0.2,0.2,0.2,0.2,0.2,Neutral
1169,end accumulated global limiting warming celsius relative,0.2,0.2,0.2,0.2,0.2,Neutral
1170,long known chemical breaking free now stanford discove,0.136250,0.035937,0.041563,0.035937,0.034063,Happiness
1171,new develop needed,0.2,0.2,0.2,0.2,0.2,Neutral
1172,paul romer former senior awarded,0.2,0.2,0.2,0.2,0.2,Neutral
1173,learn hovering lentink traveled costa rica,0.036188,0.011438,0.017156,0.012094,0.010594,Happiness
1174,block implicit need ask used evaluate lead choose,0.2,0.2,0.2,0.2,0.2,Neutral
1175,developing firstever digital study personal,0.051094,0.035000,0.035000,0.035156,0.031094,Happiness
1176,responds actually happening,0.2,0.2,0.2,0.2,0.2,Neutral
1177,get diversity ask,0.2,0.2,0.2,0.2,0.2,Neutral
1178,utah tonight,0.2,0.2,0.2,0.2,0.2,Neutral
1179,right child outcomes shows,2.055000,0.645000,0.785000,0.750000,0.575000,Happiness
1180,handson labs sophomore covers,0.2,0.2,0.2,0.2,0.2,Neutral
1181,seem short long run really hurts rental,1.945000,0.860000,0.900000,0.680000,1.365000,Happiness
1182,important come plowing ahead taking fresh,0.2,0.2,0.2,0.2,0.2,Neutral
1183,think big see,0.2,0.2,0.2,0.2,0.2,Neutral
1184,best career seeing experience rapid crodriguez,0.2,0.2,0.2,0.2,0.2,Neutral
1185,bring legitimize,0.2,0.2,0.2,0.2,0.2,Neutral
1186,poor advocates joe writes gain trivial,0.2,0.2,0.2,0.2,0.2,Neutral
1187,new look backtoback national watch live,0.031250,0.019531,0.022187,0.021562,0.020156,Happiness
1188,dealing visionary inexperienced explaining best,0.2,0.2,0.2,0.2,0.2,Neutral
1189,likely introduced modern dangerous also provided genetic,0.252000,0.464000,0.818000,0.478000,0.328000,Fear
1190,shannon human major next spent,0.2,0.2,0.2,0.2,0.2,Neutral
1191,roble oldest continuously used turns,0.2,0.2,0.2,0.2,0.2,Neutral
1192,get diversity ask,0.2,0.2,0.2,0.2,0.2,Neutral
1193,san limited displacement increased,0.2,0.2,0.2,0.2,0.2,Neutral
1194,not factual says,0.2,0.2,0.2,0.2,0.2,Neutral
1195,nearly veterans singled handful genetic,0.482500,0.315000,0.307500,0.307500,0.295000,Happiness
1196,remote feel flat frustrating asked creati,0.2,0.2,0.2,0.2,0.2,Neutral
1197,awarded highrisk nih,0.2,0.2,0.2,0.2,0.2,Neutral
1198,gender overstated amanda says said,1.295000,0.725000,0.655000,0.705000,0.710000,Happiness
1199,once get infected scientific impossible,0.2,0.2,0.2,0.2,0.2,Neutral
1200,right child outcomes shows,1.027500,0.322500,0.392500,0.375000,0.287500,Happiness
1201,digital inclusive fostering resilient investing,1.440000,0.660000,1.005000,0.650000,0.600000,Happiness
1202,federal indian takes says supposedly fo,0.2,0.2,0.2,0.2,0.2,Neutral
1203,created validated experimental help design,0.2,0.2,0.2,0.2,0.2,Neutral
1204,learning humanlike social youre human difficult filling annual,0.000112,0.000038,0.000051,0.000040,0.000033,Happiness
1205,fcc doesnt cant adopting,0.2,0.2,0.2,0.2,0.2,Neutral
1206,hiring evaluating promoting often measure implicit,0.2,0.2,0.2,0.2,0.2,Neutral
1207,just stanford undergraduates participate bing overseas wha,0.2,0.2,0.2,0.2,0.2,Neutral
1208,lentink carted extremely sensitive costa teamed,0.2,0.2,0.2,0.2,0.2,Neutral
1209,begins simple provocative,0.2,0.2,0.2,0.2,0.2,Neutral
1210,learning double detected environmental new,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1211,overseas challenged stanford here jessica winning,0.273125,0.084375,0.084375,0.082500,0.073125,Happiness
1212,stanford spent conducting lowincome southern,0.2,0.2,0.2,0.2,0.2,Neutral
1213,handson including helped,0.2,0.2,0.2,0.2,0.2,Neutral
1214,provide spiritual religious ethical serve,0.2,0.2,0.2,0.2,0.2,Neutral
1215,give,0.2,0.2,0.2,0.2,0.2,Neutral
1216,create threedimensional mind,1.495000,0.960000,1.070000,1.000000,0.880000,Happiness
1217,represented fair flying,0.2,0.2,0.2,0.2,0.2,Neutral
1218,brian believed hed hed,0.2,0.2,0.2,0.2,0.2,Neutral
1219,take notre top pm,0.2,0.2,0.2,0.2,0.2,Neutral
1220,built awardwinning started explore,0.2,0.2,0.2,0.2,0.2,Neutral
1221,personal economic optimized,0.025547,0.017500,0.017500,0.017578,0.015547,Happiness
1222,youll spend next trying,0.2,0.2,0.2,0.2,0.2,Neutral
1223,hovering isnt simple only sustained,0.2,0.2,0.2,0.2,0.2,Neutral
1224,mapped local oklahoma kansas,0.2,0.2,0.2,0.2,0.2,Neutral
1225,daily photographic anticipates current social u,0.000112,0.000038,0.000051,0.000040,0.000033,Happiness
1226,know else giving best says,0.2,0.2,0.2,0.2,0.2,Neutral
1227,take take,0.2,0.2,0.2,0.2,0.2,Neutral
1228,long grade says undisputed,0.2,0.2,0.2,0.2,0.2,Neutral
1229,i extend best follow footsteps make,0.2,0.2,0.2,0.2,0.2,Neutral
1230,able attract many brilliant made,0.2,0.2,0.2,0.2,0.2,Neutral
1231,try hard enough find right,0.012891,0.017344,0.017266,0.013672,0.010937,Anger
1232,dont give easily regardless involved last often seal,0.2,0.2,0.2,0.2,0.2,Neutral
1233,have faith always remember important satisf,0.2,0.2,0.2,0.2,0.2,Neutral
1234,afraid dont afraid learn,0.011563,0.022292,0.046875,0.027708,0.017188,Fear
1235,try accept fortunate born exceptional,0.2,0.2,0.2,0.2,0.2,Neutral
1236,now ideal learn live make respect,1.020000,0.375000,0.395000,0.360000,0.307500,Happiness
1237,recognize learning develop,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1238,still married,0.2,0.2,0.2,0.2,0.2,Neutral
1239,warhols contact represent complete american,0.2,0.2,0.2,0.2,0.2,Neutral
1240,overcame,0.2,0.2,0.2,0.2,0.2,Neutral
1241,personal economic optimized,0.012773,0.008750,0.008750,0.008789,0.007773,Happiness
1242,former united poet laureate,0.480000,0.320000,0.310000,0.317500,0.295000,Happiness
1243,alwaysevolving designed celebrate,0.2,0.2,0.2,0.2,0.2,Neutral
1244,former first male athlete come playing major,0.2,0.2,0.2,0.2,0.2,Neutral
1245,defeated next,0.590000,1.695000,1.190000,1.605000,0.955000,Anger
1246,becoming generalized personal focused developing,0.006387,0.004375,0.004375,0.004395,0.003887,Happiness
1247,pm,0.2,0.2,0.2,0.2,0.2,Neutral
1248,work fundamentally shapes,0.2,0.2,0.2,0.2,0.2,Neutral
1249,estimates average produced,0.2,0.2,0.2,0.2,0.2,Neutral
1250,former united poet laureate,0.240000,0.160000,0.155000,0.158750,0.147500,Happiness
1251,introducing intentionally cute social learning navigate safely,0.613139,0.155942,0.157506,0.164536,0.156098,Happiness
1252,note flomodern west do remember,0.2,0.2,0.2,0.2,0.2,Neutral
1253,newest hail looked,0.2,0.2,0.2,0.2,0.2,Neutral
1254,being studentathlete means getting best dylan says,0.2,0.2,0.2,0.2,0.2,Neutral
1255,ready take oregon,0.2,0.2,0.2,0.2,0.2,Neutral
1256,made thursdays opening,0.2,0.2,0.2,0.2,0.2,Neutral
1257,former first male athlete come playing major,0.2,0.2,0.2,0.2,0.2,Neutral
1258,second dreamed flying hamburgermaking going,1.985000,0.770000,0.910000,0.890000,0.710000,Happiness
1259,moving,0.2,0.2,0.2,0.2,0.2,Neutral
1260,first graduate united,0.325000,0.110625,0.174375,0.152188,0.106250,Happiness
1261,tessierlavigne honorary norcliffe,0.2,0.2,0.2,0.2,0.2,Neutral
1262,first remember,0.2,0.2,0.2,0.2,0.2,Neutral
1263,welcome ily follow movein,0.2,0.2,0.2,0.2,0.2,Neutral
1264,new,0.2,0.2,0.2,0.2,0.2,Neutral
1265,give heres say,0.2,0.2,0.2,0.2,0.2,Neutral
1266,waiting,0.2,0.2,0.2,0.2,0.2,Neutral
1267,saturday eugene ahead pac,0.2,0.2,0.2,0.2,0.2,Neutral
1268,last co high ago,0.2,0.2,0.2,0.2,0.2,Neutral
1269,warning intentionally cute,1.097500,0.280000,0.272500,0.295000,0.280000,Happiness
1270,climate affect points general,0.2,0.2,0.2,0.2,0.2,Neutral
1271,december user flagged false,1.565000,0.710000,0.720000,0.795000,0.615000,Happiness
1272,gender necessarily big elementary seems make,0.647500,0.362500,0.327500,0.352500,0.355000,Happiness
1273,relatively small pave reservoirs away burned,0.575000,1.400000,1.615000,1.230000,1.080000,Fear
1274,work fundamentally shapes,0.2,0.2,0.2,0.2,0.2,Neutral
1275,climate affect points general,0.2,0.2,0.2,0.2,0.2,Neutral
1276,jackrabbot interested getting closer work,0.198750,0.088750,0.093125,0.086875,0.081250,Happiness
1277,w ocean,0.258750,0.076875,0.135625,0.083125,0.075000,Happiness
1278,ursula largescale abstract human natu,0.2,0.2,0.2,0.2,0.2,Neutral
1279,major new diagnosing managing authored,0.2,0.2,0.2,0.2,0.2,Neutral
1280,white leave foodrich west found,0.080000,0.035625,0.035625,0.039375,0.035937,Happiness
1281,gender necessarily big elementary seems make,0.323750,0.181250,0.163750,0.176250,0.177500,Happiness
1282,december user flagged false,0.782500,0.355000,0.360000,0.397500,0.307500,Happiness
1283,estimates average produced,0.2,0.2,0.2,0.2,0.2,Neutral
1284,depend meet says,0.2,0.2,0.2,0.2,0.2,Neutral
1285,relocating vulnerable flooding important,0.585000,1.210000,1.695000,1.830000,1.165000,Sadness
1286,millionyear old protein almost,0.2,0.2,0.2,0.2,0.2,Neutral
1287,gets hotter sleep cognitive go,0.268125,0.076250,0.081875,0.093125,0.073750,Happiness
1288,better worse fulfilling traditionally thought,0.176250,0.120000,0.123125,0.124375,0.107500,Happiness
1289,listen pt find past,0.2,0.2,0.2,0.2,0.2,Neutral
1290,first native american indian,0.2,0.2,0.2,0.2,0.2,Neutral
1291,stanford legal hosted pt,0.2,0.2,0.2,0.2,0.2,Neutral
1292,rattlesnake occur frequently high drought new,0.2,0.2,0.2,0.2,0.2,Neutral
1293,max andrea took first now,0.2,0.2,0.2,0.2,0.2,Neutral
1294,concrete consumed earth second,0.452500,0.212500,0.241250,0.246250,0.211250,Happiness
1295,analyzed yearold israel discovered,0.2,0.2,0.2,0.2,0.2,Neutral
1296,earliest stanford defeated uc,0.295000,0.847500,0.595000,0.802500,0.477500,Anger
1297,uc,0.2,0.2,0.2,0.2,0.2,Neutral
1298,faces uc pt,0.097500,0.057500,0.058125,0.062500,0.054375,Happiness
1299,conducted tested effectiveness steeri,0.2,0.2,0.2,0.2,0.2,Neutral
1300,listen hosted pt,0.2,0.2,0.2,0.2,0.2,Neutral
1301,stanford legal past,0.2,0.2,0.2,0.2,0.2,Neutral
1302,expected climatologically active lateaugust n,0.2,0.2,0.2,0.2,0.2,Neutral
1303,am democracy told needed,0.2,0.2,0.2,0.2,0.2,Neutral
1304,millionyear old protein almost,0.2,0.2,0.2,0.2,0.2,Neutral
1305,take uc,0.2,0.2,0.2,0.2,0.2,Neutral
1306,many string faustian elegantly explains universe appears,0.2,0.2,0.2,0.2,0.2,Neutral
1307,clearest experienced pays,0.2,0.2,0.2,0.2,0.2,Neutral
1308,new modern,0.2,0.2,0.2,0.2,0.2,Neutral
1309,new arrive giving big,0.2,0.2,0.2,0.2,0.2,Neutral
1310,remembered lifelong high ethical helped transform,0.2,0.2,0.2,0.2,0.2,Neutral
1311,mehyar receive bright,0.473750,0.155000,0.142500,0.141250,0.137500,Happiness
1312,national prospective says,0.2,0.2,0.2,0.2,0.2,Neutral
1313,individual comes strip especially stanford sajan say,0.2,0.2,0.2,0.2,0.2,Neutral
1314,stressed new modern,0.580000,1.515000,1.410000,1.380000,1.050000,Anger
1315,afflicted avoid harming,0.2,0.2,0.2,0.2,0.2,Neutral
1316,late nearly ago andrei linde seized sudden knew univ,0.2,0.2,0.2,0.2,0.2,Neutral
1317,widest fastest ever,0.2,0.2,0.2,0.2,0.2,Neutral
1318,changing affect sleep overall mental violence,0.134063,0.038125,0.040938,0.046562,0.036875,Happiness
1319,immune fight watch live taping,0.367812,0.929883,0.778047,0.695391,0.542539,Anger
1320,tech installed back give encrypted,0.2,0.2,0.2,0.2,0.2,Neutral
1321,analyzed yearold israel discovered,0.2,0.2,0.2,0.2,0.2,Neutral
1322,leonard imagined basic universe invisible vibrating,0.2,0.2,0.2,0.2,0.2,Neutral
1323,better worse fulfilling traditionally thought,0.088125,0.060000,0.061562,0.062187,0.053750,Happiness
1324,conducted tested effectiveness steeri,0.2,0.2,0.2,0.2,0.2,Neutral
1325,gets hotter sleep cognitive go,0.067031,0.019062,0.020469,0.023281,0.018437,Happiness
1326,microbial thriving bioactive blo,0.2,0.2,0.2,0.2,0.2,Neutral
1327,being go difficult allowed see best human,0.2,0.2,0.2,0.2,0.2,Neutral
1328,together turned,0.2,0.2,0.2,0.2,0.2,Neutral
1329,says really best,0.2,0.2,0.2,0.2,0.2,Neutral
1330,new explores shared,0.2,0.2,0.2,0.2,0.2,Neutral
1331,hot sleep cognitive go,0.033516,0.009531,0.010234,0.011641,0.009219,Happiness
1332,entwined scientific strangest enduring modern,0.2,0.2,0.2,0.2,0.2,Neutral
1333,first native american indian,0.2,0.2,0.2,0.2,0.2,Neutral
1334,rattlesnake occur frequently high drought new,0.2,0.2,0.2,0.2,0.2,Neutral
1335,concrete consumed earth second responsible,0.226250,0.106250,0.120625,0.123125,0.105625,Happiness
1336,did know considered masculine suddenly traded blue,1.837500,2.140000,2.145000,1.810000,2.180000,Disgust
1337,nicu wong cared seminatore,0.2,0.2,0.2,0.2,0.2,Neutral
1338,applies well pills new psychologists,0.2,0.2,0.2,0.2,0.2,Neutral
1339,pac defeated usc,0.147500,0.423750,0.297500,0.401250,0.238750,Anger
1340,bryce love leads usc,0.2,0.2,0.2,0.2,0.2,Neutral
1341,pac tonight take usc,0.2,0.2,0.2,0.2,0.2,Neutral
1342,retrospect done differently done differently,0.2,0.2,0.2,0.2,0.2,Neutral
1343,did know considered masculine suddenly traded blue,0.918750,1.070000,1.072500,0.905000,1.090000,Disgust
