,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
1156,first earthsized,0.2,0.2,0.2,0.2,0.2,Neutral
1157,helps create seamless digital,0.2,0.2,0.2,0.2,0.2,Neutral
1158,new rising amp aims produce,0.2,0.2,0.2,0.2,0.2,Neutral
1159,mitbiotechgroup applying basic hear,0.2,0.2,0.2,0.2,0.2,Neutral
1160,new reveal much quickly connect,0.2,0.2,0.2,0.2,0.2,Neutral
1161,go outside sunshine take deep,0.2,0.2,0.2,0.2,0.2,Neutral
1162,ten new selected exhibited institutes public offer peek,0.2,0.2,0.2,0.2,0.2,Neutral
1163,follows were feeling,0.2,0.2,0.2,0.2,0.2,Neutral
1164,finds shallow probably suitable first,0.2,0.2,0.2,0.2,0.2,Neutral
1165,novel faster,0.2,0.2,0.2,0.2,0.2,Neutral
1166,new light useful,0.443750,0.158750,0.142500,0.145000,0.140000,Happiness
1167,detects subterahertz help steer driverless fog,0.2,0.2,0.2,0.2,0.2,Neutral
1168,enormously influential large,0.2,0.2,0.2,0.2,0.2,Neutral
1169,runs live,0.2,0.2,0.2,0.2,0.2,Neutral
1170,good wind ever back carry swiftly thr,0.002158,0.000571,0.000591,0.000557,0.000552,Happiness
1171,find new make nanoscale fields,1.200000,0.610000,0.665000,0.630000,0.565000,Happiness
1172,optical harnessed light litmus,0.2,0.2,0.2,0.2,0.2,Neutral
1173,play explains manufactured nesns,0.2,0.2,0.2,0.2,0.2,Neutral
1174,new eaps shallow probably suitable,0.2,0.2,0.2,0.2,0.2,Neutral
1175,overactive promotes cell following dna certain,1.145000,0.850000,0.840000,0.805000,0.645000,Happiness
1176,finds massive tectonic led last,0.2,0.2,0.2,0.2,0.2,Neutral
1177,fellowships new,0.2,0.2,0.2,0.2,0.2,Neutral
1178,admitted,0.2,0.2,0.2,0.2,0.2,Neutral
1179,new show varying bring solar made perovskite closer,0.2,0.2,0.2,0.2,0.2,Neutral
1180,little exciting usual,0.2,0.2,0.2,0.2,0.2,Neutral
1181,first air force virtual competitionread full,1.455000,0.540000,0.605000,0.560000,0.600000,Happiness
1182,recycling giving,0.2,0.2,0.2,0.2,0.2,Neutral
1183,new optical electrical,0.2,0.2,0.2,0.2,0.2,Neutral
1184,developed drugreleasing play major reducing deadly,0.2,0.2,0.2,0.2,0.2,Neutral
1185,emphasizes fierce,0.2,0.2,0.2,0.2,0.2,Neutral
1186,novel removes need toxic,0.275000,0.537500,0.777500,0.510000,0.722500,Fear
1187,helped make first black,0.005352,0.010703,0.011406,0.011875,0.008125,Sadness
1188,calls hardest app,0.2,0.2,0.2,0.2,0.2,Neutral
1189,international including captured,0.2,0.2,0.2,0.2,0.2,Neutral
1190,bouman helped make black possible,0.002676,0.005352,0.005703,0.005938,0.004063,Sadness
1191,see first ever picture black interviewed astronomer fish,0.320669,0.143838,0.170176,0.166484,0.202266,Happiness
1192,friday pm excited vincent fish,0.320000,0.142500,0.168750,0.165000,0.201250,Happiness
1193,built earthsized linking april,0.2,0.2,0.2,0.2,0.2,Neutral
1194,seen thought unseeable sheperd capturing first direct,1.795000,2.020000,2.007500,2.002500,2.070000,Disgust
1195,ago mit grad led new produce firstever black,0.000669,0.001338,0.001426,0.001484,0.001016,Sadness
1196,working together virtual produce first direct black,0.000334,0.000669,0.000713,0.000742,0.000508,Sadness
1197,investigating political economic largescale deadly conflict,0.2,0.2,0.2,0.2,0.2,Neutral
1198,robotmediated increasingly used restore new,0.2,0.2,0.2,0.2,0.2,Neutral
1199,calling growing shipping ret,0.540000,0.282500,0.425000,0.312500,0.282500,Happiness
1200,getting bottom,0.2,0.2,0.2,0.2,0.2,Neutral
1201,develop concept hybrid,0.2,0.2,0.2,0.2,0.2,Neutral
1202,takes approximately smoots get ave happy,0.000001,0.000000,0.000000,0.000000,0.000000,Happiness
1203,major live,0.2,0.2,0.2,0.2,0.2,Neutral
1204,amazing,0.2,0.2,0.2,0.2,0.2,Neutral
1205,mitcee josh m traveling,0.482500,0.152500,0.228750,0.161250,0.141250,Happiness
1206,digital amp virtual new describes digital computational,0.2,0.2,0.2,0.2,0.2,Neutral
1207,discover libraries christopher harting,0.2,0.2,0.2,0.2,0.2,Neutral
1208,strong squad emily wick finished sixth,0.110000,0.049375,0.051562,0.037812,0.036562,Happiness
1209,more creating professor gigliola,0.2,0.2,0.2,0.2,0.2,Neutral
1210,new keep advanced,0.2,0.2,0.2,0.2,0.2,Neutral
1211,major,0.2,0.2,0.2,0.2,0.2,Neutral
1212,first detects signal hypothetical specific ran,0.2,0.2,0.2,0.2,0.2,Neutral
1213,aim,0.2,0.2,0.2,0.2,0.2,Neutral
1214,say saw truly phenomenal artworks mit,0.2,0.2,0.2,0.2,0.2,Neutral
1215,developmental synthetic joins newest insightful,0.2,0.2,0.2,0.2,0.2,Neutral
1216,speak investiture doctoral degree conferral,0.005352,0.003418,0.005332,0.003438,0.002754,Happiness
1217,long overdue starting says,0.2,0.2,0.2,0.2,0.2,Neutral
1218,learning popular,0.312500,0.312500,0.312500,0.312500,0.312500,Happiness
1219,curling including actually well understood says,0.2,0.2,0.2,0.2,0.2,Neutral
1220,sixth annual assistive hackathon paired create innovative,0.2,0.2,0.2,0.2,0.2,Neutral
1221,seen recently make use perfect technical,0.2,0.2,0.2,0.2,0.2,Neutral
1222,spotlight featuring grad li kochinstitute,0.2,0.2,0.2,0.2,0.2,Neutral
1223,nasa designed new wing assembled identical im,0.2,0.2,0.2,0.2,0.2,Neutral
1224,learning reveal optimal growing maximize,0.156250,0.156250,0.156250,0.156250,0.156250,Happiness
1225,inspired origami wide delicate heavy,0.126562,0.036875,0.038750,0.036875,0.034063,Happiness
1226,identified critical supports,0.2,0.2,0.2,0.2,0.2,Neutral
1227,recently became first issue virtual so dont,0.2,0.2,0.2,0.2,0.2,Neutral
1228,keeping genetic,0.2,0.2,0.2,0.2,0.2,Neutral
1229,tune color thermal separately,1.242500,0.481250,0.496250,0.528750,0.448750,Happiness
1230,allow switch daily monthly,0.2,0.2,0.2,0.2,0.2,Neutral
1231,connecting mitdusps mary profiled establish femal,0.2,0.2,0.2,0.2,0.2,Neutral
1232,inaugural homecoming build,0.2,0.2,0.2,0.2,0.2,Neutral
1233,sixth annual assistive hackathon paired create innovative,0.2,0.2,0.2,0.2,0.2,Neutral
1234,almost didnt apply thought ltapplicationgt grad,0.897500,1.010000,1.003750,1.001250,1.035000,Disgust
1235,celebrating enthusiastic,0.2,0.2,0.2,0.2,0.2,Neutral
1236,nasa demonstrate new,0.2,0.2,0.2,0.2,0.2,Neutral
1237,past even past,0.2,0.2,0.2,0.2,0.2,Neutral
1238,marc aidinoff talked new schwarzman means,0.2,0.2,0.2,0.2,0.2,Neutral
1239,composed human disappearing fitbit mit real,0.2,0.2,0.2,0.2,0.2,Neutral
1240,new working coauthored prof shows still interested r,0.099375,0.044375,0.046562,0.043437,0.040625,Happiness
1241,senior scholar crystal arent limited,0.110937,0.040938,0.040000,0.039688,0.034063,Happiness
1242,graduate,0.002070,0.000552,0.001060,0.000879,0.000542,Happiness
1243,much free worth,0.136250,0.035937,0.041563,0.035937,0.034063,Happiness
1244,junior li double major navigated particularly gnarly,0.2,0.2,0.2,0.2,0.2,Neutral
1245,d,0.2,0.2,0.2,0.2,0.2,Neutral
1246,first africanamerican earn remarkable,0.2,0.2,0.2,0.2,0.2,Neutral
1247,doctoral stationed chongqing corps international fl,0.002676,0.001709,0.002666,0.001719,0.001377,Happiness
1248,including found clear produce brilliant,0.2,0.2,0.2,0.2,0.2,Neutral
1249,bad molecular much bad new c,0.2,0.2,0.2,0.2,0.2,Neutral
1250,sevenweek shows turn big big big,0.2,0.2,0.2,0.2,0.2,Neutral
1251,dark finds,0.226250,0.205000,0.383750,0.271250,0.157500,Fear
1252,use math says sgraduate applyi,0.2,0.2,0.2,0.2,0.2,Neutral
1253,learning painful,0.314062,0.871562,0.906562,0.879062,0.581562,Fear
1254,little make big pharmaceutical,0.2,0.2,0.2,0.2,0.2,Neutral
1255,generates cellular,0.2,0.2,0.2,0.2,0.2,Neutral
1256,premier allfemale celebrates song longlasting,2.025000,0.865000,0.715000,1.075000,0.655000,Happiness
1257,coauthored finds texting effectively encouraged nig,0.2,0.2,0.2,0.2,0.2,Neutral
1258,kicking neural high,0.402500,0.587500,0.445000,0.377500,0.365000,Anger
1259,facebook free anyway,0.068125,0.017969,0.020781,0.017969,0.017031,Happiness
1260,efficient enables lowpower run todays toughest quantum,0.2,0.2,0.2,0.2,0.2,Neutral
1261,live long young cok yasayin head writes learned mentoring,0.034062,0.026133,0.026836,0.026406,0.024687,Happiness
1262,here video saving catch right secured,0.027578,0.009609,0.011562,0.010391,0.008047,Happiness
1263,felt well whole says fourthyear major,0.2,0.2,0.2,0.2,0.2,Neutral
1264,coauthored master responsible enabling regenerate,0.2,0.2,0.2,0.2,0.2,Neutral
1265,learns individual determine,0.019531,0.019531,0.019531,0.019531,0.019531,Happiness
1266,nuclear create better complex,0.2,0.2,0.2,0.2,0.2,Neutral
1267,new acts gatekeeper ensure adhere custom,0.276250,0.151250,0.147500,0.160000,0.146250,Happiness
1268,complex south american inspired multisensory,0.063281,0.018437,0.019375,0.018437,0.017031,Happiness
1269,generally considered light,0.2,0.2,0.2,0.2,0.2,Neutral
1270,howe first study turn estab,0.2,0.2,0.2,0.2,0.2,Neutral
1271,female unite encourage extend,0.960000,0.640000,0.620000,0.635000,0.590000,Happiness
1272,new makes cellscale,0.2,0.2,0.2,0.2,0.2,Neutral
1273,finds rising feed less general,0.2,0.2,0.2,0.2,0.2,Neutral
1274,using computational better understand learn,0.009766,0.009766,0.009766,0.009766,0.009766,Happiness
1275,killian cupread full,0.2,0.2,0.2,0.2,0.2,Neutral
1276,first first phd joint,0.2,0.2,0.2,0.2,0.2,Neutral
1277,fourthyear helps boston curling mostly,0.2,0.2,0.2,0.2,0.2,Neutral
1278,developing tech,0.2,0.2,0.2,0.2,0.2,Neutral
1279,find electrical happen,0.2,0.2,0.2,0.2,0.2,Neutral
1280,acidic help metastasize,0.2,0.2,0.2,0.2,0.2,Neutral
1281,new rapidly evaluates potentially toxic,0.137500,0.268750,0.388750,0.255000,0.361250,Fear
1282,patterns ai link factual false need,0.2,0.2,0.2,0.2,0.2,Neutral
1283,get weekly sap learn,0.004883,0.004883,0.004883,0.004883,0.004883,Happiness
1284,natasha wright helping rural,0.2,0.2,0.2,0.2,0.2,Neutral
1285,turn new instrument see existed,0.2,0.2,0.2,0.2,0.2,Neutral
1286,last graduated debtfree,0.2,0.2,0.2,0.2,0.2,Neutral
1287,personal led new left,0.408750,0.280000,0.280000,0.281250,0.248750,Happiness
1288,detected black,0.000167,0.000334,0.000356,0.000371,0.000254,Sadness
1289,learn helped launch,0.002441,0.002441,0.002441,0.002441,0.002441,Happiness
1290,think mba entrepreneurs i dont regret getting degree,0.2,0.2,0.2,0.2,0.2,Neutral
1291,explore visit see gorgeous,0.2,0.2,0.2,0.2,0.2,Neutral
1292,digitally mapping informal developing help reach united,0.480000,0.320000,0.310000,0.317500,0.295000,Happiness
1293,works cluster simple,0.2,0.2,0.2,0.2,0.2,Neutral
1294,identify online,0.2,0.2,0.2,0.2,0.2,Neutral
1295,senior audrey major musician exploring,0.2,0.2,0.2,0.2,0.2,Neutral
1296,epic faerie modern visual comic junior li major legenda,0.2,0.2,0.2,0.2,0.2,Neutral
1297,head beginning,0.2,0.2,0.2,0.2,0.2,Neutral
1298,pioneer came muirharmony national,0.2,0.2,0.2,0.2,0.2,Neutral
1299,behave,0.2,0.2,0.2,0.2,0.2,Neutral
1300,happy vernal northern,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1301,phytoplankton intensify blue green,0.131719,0.062187,0.061094,0.104531,0.057813,Happiness
1302,first receive taught early modern,0.2,0.2,0.2,0.2,0.2,Neutral
1303,designated provides unique,0.2,0.2,0.2,0.2,0.2,Neutral
1304,artists mit suffolk read full,0.2,0.2,0.2,0.2,0.2,Neutral
1305,offering mitx focused future track technological going back,0.2,0.2,0.2,0.2,0.2,Neutral
1306,popular studentcoordinated crowd,0.2,0.2,0.2,0.2,0.2,Neutral
1307,reducing burden,0.2,0.2,0.2,0.2,0.2,Neutral
1308,find de,0.2,0.2,0.2,0.2,0.2,Neutral
1309,mit approved open,0.2,0.2,0.2,0.2,0.2,Neutral
1310,names mit wafer nano,0.002480,0.001455,0.001289,0.001357,0.001230,Happiness
1311,northwest reminds warming,0.2,0.2,0.2,0.2,0.2,Neutral
1312,pretty good figured along much better,0.001079,0.000286,0.000295,0.000278,0.000276,Happiness
1313,robot soft strong,0.259375,0.084219,0.086016,0.087578,0.076641,Happiness
1314,exotic second observed pencil,0.680000,0.695000,0.560000,0.590000,0.645000,Anger
1315,pinpoint machinelearning specific linguistic lan,0.2,0.2,0.2,0.2,0.2,Neutral
1316,wishing lovely,0.511250,0.163750,0.180000,0.205000,0.136250,Happiness
1317,new pave path algorithmic ensure accurate,0.2,0.2,0.2,0.2,0.2,Neutral
1318,vr showed is not passive,0.2,0.2,0.2,0.2,0.2,Neutral
1319,wave improve mitpicower,0.001547,0.000504,0.000574,0.000488,0.000414,Happiness
1320,argues tech focus creating,0.2,0.2,0.2,0.2,0.2,Neutral
1321,sensing method minuscule magnetic,0.196250,0.157500,0.161250,0.156250,0.152500,Happiness
1322,most contain potential allergic discomfort,0.963000,2.475000,2.097000,2.403000,1.791000,Anger
1323,machinelearning help robots assemble small manufacturing,0.2,0.2,0.2,0.2,0.2,Neutral
1324,better pieeating gettogether exactly pm,0.2,0.2,0.2,0.2,0.2,Neutral
1325,biggest always,0.2,0.2,0.2,0.2,0.2,Neutral
1326,happy,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1327,pi biggest official unofficial favorite,0.2,0.2,0.2,0.2,0.2,Neutral
1328,regular available pm best,0.2,0.2,0.2,0.2,0.2,Neutral
1329,happy,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1330,happy starting mithour,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1331,stephanie,0.2,0.2,0.2,0.2,0.2,Neutral
1332,stopped tour new,0.2,0.2,0.2,0.2,0.2,Neutral
1333,mitmedical come,0.2,0.2,0.2,0.2,0.2,Neutral
1334,soft squishy potentially track gi long,0.231875,0.071875,0.073125,0.078125,0.067500,Happiness
1335,mitsloan usnews,0.2,0.2,0.2,0.2,0.2,Neutral
1336,wants transform environmental,0.2,0.2,0.2,0.2,0.2,Neutral
1337,neural assimilates multiple make incomplete,0.2,0.2,0.2,0.2,0.2,Neutral
1338,acts kindness continue balloon chemed administrative,1.112500,0.265000,0.255000,0.272500,0.255000,Happiness
1339,northwest reminds warming,0.2,0.2,0.2,0.2,0.2,Neutral
1340,need join,0.2,0.2,0.2,0.2,0.2,Neutral
1341,chernobyl bad scholars new material infamous nuclear,0.537734,0.380234,0.347500,0.369922,0.398516,Happiness
1342,doodle celebrates th wide invented tim,0.2,0.2,0.2,0.2,0.2,Neutral
1343,sophomore team megan guenther earned convincing,0.2,0.2,0.2,0.2,0.2,Neutral
1344,elected national shaped,0.2,0.2,0.2,0.2,0.2,Neutral
1345,acts kindness spirit spontaneous,1.205625,0.416250,0.436250,0.428125,0.393750,Happiness
1346,writing related immigrant diaspora bicultural bilingual,0.2,0.2,0.2,0.2,0.2,Neutral
1347,new global intensive,0.2,0.2,0.2,0.2,0.2,Neutral
1348,alumnifounded provides help get back,0.2,0.2,0.2,0.2,0.2,Neutral
1349,new identify autonomous training doesnt encountered,0.2,0.2,0.2,0.2,0.2,Neutral
1350,core pressures higher according new,0.2,0.2,0.2,0.2,0.2,Neutral
1351,applying energyefficient,0.2,0.2,0.2,0.2,0.2,Neutral
1352,drowning yet,0.540000,1.315000,2.100000,1.905000,0.990000,Fear
1353,just ki winning sartoriusglobal,0.546250,0.168750,0.168750,0.165000,0.146250,Happiness
1354,learn,0.001221,0.001221,0.001221,0.001221,0.001221,Happiness
1355,junior li major legendary enduring literary,0.2,0.2,0.2,0.2,0.2,Neutral
1356,want senior,0.2,0.2,0.2,0.2,0.2,Neutral
1357,happy amazing libraries initiative highligh,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
1358,ocw portal navigating open educational go,0.2,0.2,0.2,0.2,0.2,Neutral
1359,ai path ethical socially beneficial new,0.001792,0.000601,0.000811,0.000635,0.000527,Happiness
1360,regular coming best,0.2,0.2,0.2,0.2,0.2,Neutral
1361,nadeem tell fake real,0.2,0.2,0.2,0.2,0.2,Neutral
1362,new optical deployed find tiny,0.2,0.2,0.2,0.2,0.2,Neutral
1363,lerna pioneering armenian th th helps,0.2,0.2,0.2,0.2,0.2,Neutral
1364,yield complex involved,0.2,0.2,0.2,0.2,0.2,Neutral
1365,asking lead better,0.2,0.2,0.2,0.2,0.2,Neutral
1366,astronaut nick pi impressive,1.430000,0.555000,1.015000,0.700000,0.555000,Happiness
1367,securing internet quantum,0.2,0.2,0.2,0.2,0.2,Neutral
1368,thinking embarking apply,0.2,0.2,0.2,0.2,0.2,Neutral
1369,computing,0.2,0.2,0.2,0.2,0.2,Neutral
1370,growing directly recycling enable faster,0.2,0.2,0.2,0.2,0.2,Neutral
1371,mildred millie pioneering queen first,1.450000,0.720000,0.745000,0.645000,0.605000,Happiness
1372,scientific guess top,0.2,0.2,0.2,0.2,0.2,Neutral
1373,ai emphasized new,0.2,0.2,0.2,0.2,0.2,Neutral
1374,more middle compete fourth northeast regional hosted m,0.2,0.2,0.2,0.2,0.2,Neutral
1375,know found even darkest turn light,0.2,0.2,0.2,0.2,0.2,Neutral
1376,rna,0.2,0.2,0.2,0.2,0.2,Neutral
1377,margaret honored friday economics professor,0.000127,0.000040,0.000041,0.000041,0.000039,Happiness
1378,particular making important stem amp,0.2,0.2,0.2,0.2,0.2,Neutral
1379,first midterm,0.2,0.2,0.2,0.2,0.2,Neutral
1380,blake dolly payne solomon mitswimdive,0.2,0.2,0.2,0.2,0.2,Neutral
1381,starting were unlocking webinar free,0.034063,0.008984,0.010391,0.008984,0.008516,Happiness
1382,named meche,0.001240,0.000728,0.000645,0.000679,0.000615,Happiness
1383,new computing human,0.2,0.2,0.2,0.2,0.2,Neutral
1384,first fourlegged,0.2,0.2,0.2,0.2,0.2,Neutral
1385,committed,0.2,0.2,0.2,0.2,0.2,Neutral
1386,finds help keep,0.2,0.2,0.2,0.2,0.2,Neutral
1387,starting july half headed lr asu,0.2,0.2,0.2,0.2,0.2,Neutral
1388,gives frustrating soon publishe,0.2,0.2,0.2,0.2,0.2,Neutral
1389,make clear produce iridescent,0.2,0.2,0.2,0.2,0.2,Neutral
1390,first awarded dorothy earned degree more mat,0.2,0.2,0.2,0.2,0.2,Neutral
1391,snapshot amazing,0.2,0.2,0.2,0.2,0.2,Neutral
1392,second schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1393,steve schwarzman mits new,0.2,0.2,0.2,0.2,0.2,Neutral
1394,ai,0.2,0.2,0.2,0.2,0.2,Neutral
1395,tenenbaum spoke crowd ai human,0.2,0.2,0.2,0.2,0.2,Neutral
1396,future schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1397,stephen schwarzman new aifocused computing says missed,0.2,0.2,0.2,0.2,0.2,Neutral
1398,katabi,0.2,0.2,0.2,0.2,0.2,Neutral
1399,kelly ibm powerful were donating,0.041750,0.020000,0.028125,0.016000,0.016375,Happiness
1400,siegel i learned stop,0.000610,0.000610,0.000610,0.000610,0.000610,Happiness
1401,snapshot incredible,0.2,0.2,0.2,0.2,0.2,Neutral
1402,opening mit schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1403,begin think idss speaks designing,0.2,0.2,0.2,0.2,0.2,Neutral
1404,technical mitcomputing schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1405,wishing cambridge celebrating new computing even i watch,0.159062,0.060469,0.067187,0.072813,0.054219,Happiness
1406,discusses learning educating learning applying,0.000153,0.000153,0.000153,0.000153,0.000153,Happiness
1407,next giant leap schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1408,tools celebration,0.395000,0.332500,0.337500,0.302500,0.307500,Happiness
1409,addresses schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1410,opening schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1411,happening now schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1412,rafael talking,0.2,0.2,0.2,0.2,0.2,Neutral
1413,im computing ai chaired nobles,0.850000,0.565000,0.600000,0.565000,0.545000,Happiness
1414,taking lead shaping computing artificial,0.2,0.2,0.2,0.2,0.2,Neutral
1415,nataliya cap several featured computing expo,0.2,0.2,0.2,0.2,0.2,Neutral
1416,huge goes major mitswimdive named,0.000620,0.000364,0.000322,0.000339,0.000308,Happiness
1417,digital miterl former geophysical transformed,0.2,0.2,0.2,0.2,0.2,Neutral
1418,now academic celebrating launch schwarzman computing,0.2,0.2,0.2,0.2,0.2,Neutral
1419,kenan sahin invited mix offer perspectives,0.2,0.2,0.2,0.2,0.2,Neutral
